,olympic_game,type,discipline,event,event_step,normal,team,group,licensed,country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
40,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_1,1,1,1,1,CUB,GBR,IRL,0,MRI,0,0,0,JOR,0,0,0,0,0,0,0,SAM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_2,1,1,1,1,1,0,ROC,0,USA,0,0,0,UGA,0,0,0,0,0,0,0,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_3,1,1,1,1,1,0,0,0,UZB,0,0,0,BLR,0,0,0,0,0,0,0,ARG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_4,1,1,1,1,1,0,0,0,GEO,0,0,0,JPN,0,0,0,0,0,0,0,AZE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_5,1,1,1,1,1,0,0,0,0,0,0,0,DOM,0,0,0,0,0,0,0,SWZ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_6,1,1,1,1,1,0,0,0,0,0,0,0,CMR,0,0,0,0,0,0,0,IND,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_7,1,1,1,1,1,0,0,0,0,0,0,0,ZAM,0,0,0,0,0,0,0,TUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,tokyo-2020,olympic,boxing,men-s-welter-63-69kg,men-s-welter-63-69kg_8,1,1,1,1,1,0,0,0,0,0,0,0,KAZ,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_1,1,1,1,1,BRA,UKR,ROC,0,KAZ,0,0,0,UZB,0,0,0,0,0,0,0,IND,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_2,1,1,1,1,1,0,PHI,0,ARM,0,0,0,ARG,0,0,0,0,0,0,0,EOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_3,1,1,1,1,1,0,0,0,HAI,0,0,0,USA,0,0,0,0,0,0,0,UGA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_4,1,1,1,1,1,0,0,0,DOM,0,0,0,COD,0,0,0,0,0,0,0,TTO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_5,1,1,1,1,1,0,0,0,0,0,0,0,JPN,0,0,0,0,0,0,0,BLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_6,1,1,1,1,1,0,0,0,0,0,0,0,CHN,0,0,0,0,0,0,0,CMR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_7,1,1,1,1,1,0,0,0,0,0,0,0,SVK,0,0,0,0,0,0,0,IRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_8,1,1,1,1,1,0,0,0,0,0,0,0,ALG,0,0,0,0,0,0,0,SWE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,tokyo-2020,olympic,boxing,men-s-middle-69-75kg,men-s-middle-69-75kg_9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_1,1,1,1,1,UZB,USA,GBR,0,IND,0,0,0,TJK,0,0,0,0,0,0,0,BRN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_2,1,1,1,1,1,0,KAZ,0,ROC,0,0,0,CMR,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_3,1,1,1,1,1,0,0,0,CUB,0,0,0,EGY,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_4,1,1,1,1,1,0,0,0,0,0,0,0,AZE,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_5,1,1,1,1,1,0,0,0,0,0,0,0,JAM,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_6,1,1,1,1,1,0,0,0,0,0,0,0,UKR,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_7,1,1,1,1,1,0,0,0,0,0,0,0,COL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,tokyo-2020,olympic,boxing,men-s-super-heavy-over-91kg,men-s-super-heavy-over-91kg_8,1,1,1,1,1,0,0,0,0,0,0,0,ALG,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_1,1,1,1,1,CUB,GBR,AZE,0,BRA,0,0,0,GHA,0,0,0,0,0,0,0,IRL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_2,1,1,1,1,1,0,ROC,0,MEX,0,0,0,UZB,0,0,0,0,0,0,0,VEN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_3,1,1,1,1,1,0,0,0,TUR,0,0,0,AUS,0,0,0,0,0,0,0,COL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_4,1,1,1,1,1,0,0,0,ESP,0,0,0,EGY,0,0,0,0,0,0,0,JOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_5,1,1,1,1,1,0,0,0,0,0,0,0,CRO,0,0,0,0,0,0,0,TJK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_6,1,1,1,1,1,0,0,0,0,0,0,0,ALG,0,0,0,0,0,0,0,MAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_7,1,1,1,1,1,0,0,0,0,0,0,0,KAZ,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,tokyo-2020,olympic,boxing,men-s-light-heavy-75-81kg,men-s-light-heavy-75-81kg_8,1,1,1,1,1,0,0,0,0,0,0,0,CHN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_1,1,1,1,1,ROC,USA,CUB,0,THA,0,0,0,ZAM,0,0,0,0,0,0,0,GBR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_2,1,1,1,1,1,0,GHA,0,COL,0,0,0,ARG,0,0,0,0,0,0,0,AZE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_3,1,1,1,1,1,0,0,0,MGL,0,0,0,DOM,0,0,0,0,0,0,0,JOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_4,1,1,1,1,1,0,0,0,IRL,0,0,0,UZB,0,0,0,0,0,0,0,HUN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_5,1,1,1,1,1,0,0,0,0,0,0,0,VIE,0,0,0,0,0,0,0,MAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_6,1,1,1,1,1,0,0,0,0,0,0,0,ECU,0,0,0,0,0,0,0,FRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_7,1,1,1,1,1,0,0,0,0,0,0,0,IRI,0,0,0,0,0,0,0,ESP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_8,1,1,1,1,1,0,0,0,0,0,0,0,KAZ,0,0,0,0,0,0,0,GUY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KEN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,tokyo-2020,olympic,boxing,men-s-feather-52-57kg,men-s-feather-52-57kg_11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_1,1,1,1,1,CUB,ROC,BRA,0,ESP,0,0,0,KAZ,0,0,0,0,0,0,0,UZB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_2,1,1,1,1,1,0,NZL,0,BLR,0,0,0,GBR,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_3,1,1,1,1,1,0,0,0,JOR,0,0,0,SAM,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_4,1,1,1,1,1,0,0,0,GER,0,0,0,PER,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_5,1,1,1,1,1,0,0,0,0,0,0,0,ALG,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_6,1,1,1,1,1,0,0,0,0,0,0,0,KEN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,tokyo-2020,olympic,boxing,men-s-heavy-81-91kg,men-s-heavy-81-91kg_7,1,1,1,1,1,0,0,0,0,0,0,0,ECU,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_1,1,1,1,1,GBR,CHN,NED,0,CAN,0,0,0,POL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_2,1,1,1,1,1,0,ROC,0,IND,0,0,0,IRL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_3,1,1,1,1,1,0,0,0,MOZ,0,0,0,AUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_4,1,1,1,1,1,0,0,0,PAN,0,0,0,MGL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_5,1,1,1,1,1,0,0,0,0,0,0,0,KAZ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_6,1,1,1,1,1,0,0,0,0,0,0,0,USA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_7,1,1,1,1,1,0,0,0,0,0,0,0,ALG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,tokyo-2020,olympic,boxing,women-s-middle-69-75kg,women-s-middle-69-75kg_8,1,1,1,1,1,0,0,0,0,0,0,0,ECU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,tokyo-2020,olympic,boxing,women-s-light-57-60kg,women-s-light-57-60kg_1,1,1,1,1,IRL,BRA,FIN,0,ALG,0,0,0,COD,0,0,0,0,0,0,0,FRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,tokyo-2020,olympic,boxing,women-s-light-57-60kg,women-s-light-57-60kg_2,1,1,1,1,1,0,THA,0,UZB,0,0,0,TPE,0,0,0,0,0,0,0,KOS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,tokyo-2020,olympic,boxing,women-s-light-57-60kg,women-s-light-57-60kg_3,1,1,1,1,1,0,0,0,TUR,0,0,0,IND,0,0,0,0,0,0,0,SWE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
